learning_rate,batch_size,dropout,weight_decay,"f1_t
",f1_Accuracy,f1_AUC,f1_Precision,f1_Recall,f1_Specificity,f1_F1,"j_t
",j_Accuracy,j_AUC,j_Precision,j_Recall,j_Specificity,j_F1,"roc_t
",roc_Accuracy,roc_AUC,roc_Precision,roc_Recall,roc_Specificity,roc_F1
5e-05,8,0.3,0.0001,0.15000000596046448,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.1409306675195694,0.3333333432674408,0.6499999761581421,0.06666667014360428,1.0,0.30000001192092896,0.125,0.14412082731723785,0.6428571343421936,0.574999988079071,0.06666667014360428,0.5,0.6499999761581421,0.11764705926179886
5e-05,8,0.3,0.001,0.20000000298023224,0.5952380895614624,0.550000011920929,0.05882352963089943,0.5,0.6000000238418579,0.10526315867900848,0.20070508122444153,0.5714285969734192,0.30000001192092896,0.0,0.0,0.6000000238418579,,0.20070508122444153,0.5714285969734192,0.30000001192092896,0.0,0.0,0.6000000238418579,
5e-05,8,0.5,1e-05,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.1949225664138794,0.7857142686843872,0.4124999940395355,0.0,0.0,0.824999988079071,,0.05396243557333946,0.523809552192688,0.2750000059604645,0.0,0.0,0.550000011920929,
5e-05,8,0.5,0.0001,0.25,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.215094193816185,0.761904776096344,0.637499988079071,0.10000000149011612,0.5,0.7749999761581421,0.1666666716337204,0.215094193816185,0.761904776096344,0.637499988079071,0.10000000149011612,0.5,0.7749999761581421,0.1666666716337204
5e-05,8,0.5,0.001,0.20000000298023224,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856,0.2028047740459442,0.7142857313156128,0.612500011920929,0.0833333358168602,0.5,0.7250000238418579,0.1428571492433548,0.2028047740459442,0.7142857313156128,0.612500011920929,0.0833333358168602,0.5,0.7250000238418579,0.1428571492433548
5e-05,8,0.7,1e-05,0.20000000298023224,0.3571428656578064,0.6625000238418579,0.06896551698446274,1.0,0.32499998807907104,0.12903225421905518,0.1996174156665802,0.3571428656578064,0.6625000238418579,0.06896551698446274,1.0,0.32499998807907104,0.12903225421905518,0.20618031919002533,0.8809523582458496,0.699999988079071,0.20000000298023224,0.5,0.8999999761581421,0.2857142984867096
5e-05,8,0.7,0.0001,0.20000000298023224,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.18671295046806335,0.5,0.737500011920929,0.08695652335882187,1.0,0.4749999940395355,0.1599999964237213,0.1911064088344574,0.738095223903656,0.625,0.09090909361839294,0.5,0.75,0.1538461595773697
5e-05,8,0.7,0.001,0.25,0.7142857313156128,0.612500011920929,0.0833333358168602,0.5,0.7250000238418579,0.1428571492433548,0.24765515327453613,0.6666666865348816,0.5874999761581421,0.0714285746216774,0.5,0.675000011920929,0.125,0.24765515327453613,0.6666666865348816,0.5874999761581421,0.0714285746216774,0.5,0.675000011920929,0.125
5e-05,16,0.3,1e-05,0.15000000596046448,0.6428571343421936,0.574999988079071,0.06666667014360428,0.5,0.6499999761581421,0.11764705926179886,0.18964391946792603,0.7857142686843872,0.4124999940395355,0.0,0.0,0.824999988079071,,0.1299813687801361,0.5714285969734192,0.5375000238418579,0.0555555559694767,0.5,0.574999988079071,0.10000000149011612
5e-05,16,0.3,0.0001,0.15000000596046448,0.5952380895614624,0.3125,0.0,0.0,0.625,,0.15256428718566895,0.5952380895614624,0.3125,0.0,0.0,0.625,,0.15256428718566895,0.5952380895614624,0.3125,0.0,0.0,0.625,
5e-05,16,0.3,0.001,0.10000000149011612,0.6428571343421936,0.3375000059604645,0.0,0.0,0.675000011920929,,0.09053275734186172,0.5714285969734192,0.5375000238418579,0.0555555559694767,0.5,0.574999988079071,0.10000000149011612,0.09053275734186172,0.5714285969734192,0.5375000238418579,0.0555555559694767,0.5,0.574999988079071,0.10000000149011612
5e-05,16,0.5,1e-05,0.20000000298023224,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.18073056638240814,0.6428571343421936,0.574999988079071,0.06666667014360428,0.5,0.6499999761581421,0.11764705926179886,0.18073056638240814,0.6428571343421936,0.574999988079071,0.06666667014360428,0.5,0.6499999761581421,0.11764705926179886
5e-05,16,0.5,0.0001,0.20000000298023224,0.8809523582458496,0.699999988079071,0.20000000298023224,0.5,0.8999999761581421,0.2857142984867096,0.1934438943862915,0.8571428656578064,0.6875,0.1666666716337204,0.5,0.875,0.25,0.1934438943862915,0.8571428656578064,0.6875,0.1666666716337204,0.5,0.875,0.25
5e-05,16,0.5,0.001,0.15000000596046448,0.4761904776096344,0.48750001192092896,0.04545454680919647,0.5,0.4749999940395355,0.0833333358168602,0.15041375160217285,0.5476190447807312,0.5249999761581421,0.05263157933950424,0.5,0.550000011920929,0.095238097012043,0.15041375160217285,0.5476190447807312,0.5249999761581421,0.05263157933950424,0.5,0.550000011920929,0.095238097012043
5e-05,16,0.7,1e-05,0.20000000298023224,0.761904776096344,0.637499988079071,0.10000000149011612,0.5,0.7749999761581421,0.1666666716337204,0.18151479959487915,0.2857142984867096,0.625,0.0625,1.0,0.25,0.11764705926179886,0.19332776963710785,0.6190476417541504,0.5625,0.0625,0.5,0.625,0.1111111119389534
5e-05,16,0.7,0.0001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.02862585335969925,0.5476190447807312,0.2874999940395355,0.0,0.0,0.574999988079071,,0.02862585335969925,0.5476190447807312,0.2874999940395355,0.0,0.0,0.574999988079071,
5e-05,16,0.7,0.001,0.15000000596046448,0.4761904776096344,0.48750001192092896,0.04545454680919647,0.5,0.4749999940395355,0.0833333358168602,0.15388169884681702,0.5,0.5,0.0476190485060215,0.5,0.5,0.08695652335882187,0.15388169884681702,0.5,0.5,0.0476190485060215,0.5,0.5,0.08695652335882187
5e-05,32,0.3,1e-05,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.2183912694454193,0.4761904776096344,0.7250000238418579,0.0833333358168602,1.0,0.44999998807907104,0.1538461595773697,0.21911737322807312,0.5952380895614624,0.550000011920929,0.05882352963089943,0.5,0.6000000238418579,0.10526315867900848
5e-05,32,0.3,0.0001,0.10000000149011612,0.8809523582458496,0.699999988079071,0.20000000298023224,0.5,0.8999999761581421,0.2857142984867096,0.0910588875412941,0.8571428656578064,0.6875,0.1666666716337204,0.5,0.875,0.25,0.0910588875412941,0.8571428656578064,0.6875,0.1666666716337204,0.5,0.875,0.25
5e-05,32,0.3,0.001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.22123411297798157,0.8809523582458496,0.4625000059604645,0.0,0.0,0.925000011920929,,0.2175315022468567,0.261904776096344,0.375,0.032258063554763794,0.5,0.25,0.06060606241226196
5e-05,32,0.5,1e-05,0.20000000298023224,0.1190476194024086,0.5375000238418579,0.05128205195069313,1.0,0.07500000298023224,0.09756097197532654,0.20206907391548157,0.3571428656578064,0.6625000238418579,0.06896551698446274,1.0,0.32499998807907104,0.12903225421905518,0.2026153802871704,0.4285714328289032,0.699999988079071,0.07692307978868484,1.0,0.4000000059604645,0.1428571492433548
5e-05,32,0.5,0.0001,0.15000000596046448,0.6190476417541504,0.32499998807907104,0.0,0.0,0.6499999761581421,,0.16421742737293243,0.761904776096344,0.4000000059604645,0.0,0.0,0.800000011920929,,0.16421742737293243,0.761904776096344,0.4000000059604645,0.0,0.0,0.800000011920929,
5e-05,32,0.5,0.001,0.05000000074505806,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.0992606058716774,0.5476190447807312,0.2874999940395355,0.0,0.0,0.574999988079071,,0.0992606058716774,0.5476190447807312,0.2874999940395355,0.0,0.0,0.574999988079071,
5e-05,32,0.7,1e-05,0.15000000596046448,0.5476190447807312,0.5249999761581421,0.05263157933950424,0.5,0.550000011920929,0.095238097012043,0.16685296595096588,0.8095238208770752,0.6625000238418579,0.125,0.5,0.824999988079071,0.20000000298023224,0.1490372121334076,0.5476190447807312,0.5249999761581421,0.05263157933950424,0.5,0.550000011920929,0.095238097012043
5e-05,32,0.7,0.0001,0.10000000149011612,0.4761904776096344,0.48750001192092896,0.04545454680919647,0.5,0.4749999940395355,0.0833333358168602,0.10547986626625061,0.5714285969734192,0.5375000238418579,0.0555555559694767,0.5,0.574999988079071,0.10000000149011612,0.10547986626625061,0.5714285969734192,0.5375000238418579,0.0555555559694767,0.5,0.574999988079071,0.10000000149011612
5e-05,32,0.7,0.001,0.15000000596046448,0.8095238208770752,0.42500001192092896,0.0,0.0,0.8500000238418579,,0.14816440641880035,0.8095238208770752,0.42500001192092896,0.0,0.0,0.8500000238418579,,0.1239972710609436,0.5476190447807312,0.5249999761581421,0.05263157933950424,0.5,0.550000011920929,0.095238097012043
5e-05,64,0.3,1e-05,0.25,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.22863022983074188,0.6190476417541504,0.800000011920929,0.1111111119389534,1.0,0.6000000238418579,0.20000000298023224,0.2290101796388626,0.6666666865348816,0.824999988079071,0.125,1.0,0.6499999761581421,0.2222222238779068
5e-05,64,0.3,0.0001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.22114412486553192,0.5714285969734192,0.5375000238418579,0.0555555559694767,0.5,0.574999988079071,0.10000000149011612,0.22114412486553192,0.5714285969734192,0.5375000238418579,0.0555555559694767,0.5,0.574999988079071,0.10000000149011612
5e-05,64,0.3,0.001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.2329319417476654,0.6666666865348816,0.824999988079071,0.125,1.0,0.6499999761581421,0.2222222238779068,0.2335536926984787,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856
5e-05,64,0.5,1e-05,0.10000000149011612,0.7142857313156128,0.375,0.0,0.0,0.75,,0.10122805833816528,0.761904776096344,0.4000000059604645,0.0,0.0,0.800000011920929,,0.10122805833816528,0.761904776096344,0.4000000059604645,0.0,0.0,0.800000011920929,
5e-05,64,0.5,0.0001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.21394982933998108,0.261904776096344,0.375,0.032258063554763794,0.5,0.25,0.06060606241226196,0.21423125267028809,0.4047619104385376,0.44999998807907104,0.03999999910593033,0.5,0.4000000059604645,0.07407407462596893
5e-05,64,0.5,0.001,0.10000000149011612,0.8809523582458496,0.699999988079071,0.20000000298023224,0.5,0.8999999761581421,0.2857142984867096,0.0890280157327652,0.8809523582458496,0.699999988079071,0.20000000298023224,0.5,0.8999999761581421,0.2857142984867096,0.0890280157327652,0.8809523582458496,0.699999988079071,0.20000000298023224,0.5,0.8999999761581421,0.2857142984867096
5e-05,64,0.7,1e-05,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.16934753954410553,0.6904761791229248,0.8374999761581421,0.13333334028720856,1.0,0.675000011920929,0.23529411852359772,0.17010965943336487,0.738095223903656,0.862500011920929,0.1538461595773697,1.0,0.7250000238418579,0.2666666805744171
5e-05,64,0.7,0.0001,0.15000000596046448,0.1428571492433548,0.550000011920929,0.05263157933950424,1.0,0.10000000149011612,0.10000000149011612,0.1510104537010193,0.3571428656578064,0.6625000238418579,0.06896551698446274,1.0,0.32499998807907104,0.12903225421905518,0.1518523395061493,0.5476190447807312,0.5249999761581421,0.05263157933950424,0.5,0.550000011920929,0.095238097012043
5e-05,64,0.7,0.001,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.2228100597858429,0.4285714328289032,0.699999988079071,0.07692307978868484,1.0,0.4000000059604645,0.1428571492433548,0.22357551753520966,0.6428571343421936,0.8125,0.11764705926179886,1.0,0.625,0.21052631735801697
1e-05,8,0.3,1e-05,0.30000001192092896,0.8095238208770752,0.42500001192092896,0.0,0.0,0.8500000238418579,,0.31909576058387756,0.8809523582458496,0.4625000059604645,0.0,0.0,0.925000011920929,,0.31909576058387756,0.8809523582458496,0.4625000059604645,0.0,0.0,0.925000011920929,
1e-05,8,0.3,0.0001,0.25,0.8095238208770752,0.42500001192092896,0.0,0.0,0.8500000238418579,,0.23044410347938538,0.738095223903656,0.38749998807907104,0.0,0.0,0.7749999761581421,,0.19483713805675507,0.5714285969734192,0.5375000238418579,0.0555555559694767,0.5,0.574999988079071,0.10000000149011612
1e-05,8,0.3,0.001,0.4000000059604645,0.9047619104385376,0.7124999761581421,0.25,0.5,0.925000011920929,0.3333333432674408,0.3590269386768341,0.6428571343421936,0.8125,0.11764705926179886,1.0,0.625,0.21052631735801697,0.36656755208969116,0.7857142686843872,0.6499999761581421,0.1111111119389534,0.5,0.800000011920929,0.1818181872367859
1e-05,8,0.5,1e-05,0.4000000059604645,0.8095238208770752,0.6625000238418579,0.125,0.5,0.824999988079071,0.20000000298023224,0.387888640165329,0.6190476417541504,0.800000011920929,0.1111111119389534,1.0,0.6000000238418579,0.20000000298023224,0.3946281671524048,0.6904761791229248,0.6000000238418579,0.07692307978868484,0.5,0.699999988079071,0.13333334028720856
1e-05,8,0.5,0.0001,0.4000000059604645,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.33103641867637634,0.6666666865348816,0.5874999761581421,0.0714285746216774,0.5,0.675000011920929,0.125,0.33103641867637634,0.6666666865348816,0.5874999761581421,0.0714285746216774,0.5,0.675000011920929,0.125
1e-05,8,0.5,0.001,0.3499999940395355,0.6428571343421936,0.574999988079071,0.06666667014360428,0.5,0.6499999761581421,0.11764705926179886,0.33735769987106323,0.3571428656578064,0.6625000238418579,0.06896551698446274,1.0,0.32499998807907104,0.12903225421905518,0.35176631808280945,0.7142857313156128,0.612500011920929,0.0833333358168602,0.5,0.7250000238418579,0.1428571492433548
1e-05,8,0.7,1e-05,0.0,0.0476190485060215,0.5,0.0476190485060215,1.0,0.0,0.09090909361839294,0.4132755696773529,0.6904761791229248,0.8374999761581421,0.13333334028720856,1.0,0.675000011920929,0.23529411852359772,0.4132755696773529,0.6904761791229248,0.8374999761581421,0.13333334028720856,1.0,0.675000011920929,0.23529411852359772
1e-05,8,0.7,0.0001,0.44999998807907104,0.8333333134651184,0.675000011920929,0.1428571492433548,0.5,0.8500000238418579,0.2222222238779068,0.42452293634414673,0.5952380895614624,0.7875000238418579,0.10526315867900848,1.0,0.574999988079071,0.190476194024086,0.4322164058685303,0.738095223903656,0.625,0.09090909361839294,0.5,0.75,0.1538461595773697
1e-05,8,0.7,0.001,0.3499999940395355,0.7142857313156128,0.612500011920929,0.0833333358168602,0.5,0.7250000238418579,0.1428571492433548,0.3075832426548004,0.2857142984867096,0.625,0.0625,1.0,0.25,0.11764705926179886,0.3501494228839874,0.7142857313156128,0.612500011920929,0.0833333358168602,0.5,0.7250000238418579,0.1428571492433548
1e-05,16,0.3,1e-05,0.3499999940395355,0.6666666865348816,0.5874999761581421,0.0714285746216774,0.5,0.675000011920929,0.125,0.34527847170829773,0.6190476417541504,0.5625,0.0625,0.5,0.625,0.1111111119389534,0.34527847170829773,0.6190476417541504,0.5625,0.0625,0.5,0.625,0.1111111119389534
